['57', 'ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', '0x1', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0', ['ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', ' <*>', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0'], 'E5']
['58', 'ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', '0x1', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0', ['ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', ' <*>', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0'], 'E5']
['59', 'ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', '0x1', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0', ['ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', ' <*>', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0'], 'E5']
['60', 'ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', '0x1', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0', ['ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', ' <*>', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0'], 'E5']
['62', 'ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', '0x1', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0', ['ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', ' <*>', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0'], 'E5']
['66', 'ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', '0x0', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0', ['ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', ' <*>', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0'], 'E5']
['72', 'ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', '0x0', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0', ['ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', ' <*>', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0'], 'E5']
['77', 'ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', '0x0', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0', ['ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', ' <*>', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0'], 'E5']
['83', 'ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', '0x1', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0', ['ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', ' <*>', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0'], 'E5']
['93', 'ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', '0x0', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0', ['ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', ' <*>', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0'], 'E5']
['99', 'ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', '0x0', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0', ['ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', ' <*>', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0'], 'E5']
['208', 'ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', '0x0', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0', ['ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', ' <*>', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0'], 'E5']
['225', 'ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', '0x1', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0', ['ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', ' <*>', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0'], 'E5']
['297', 'ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', '0x1', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0', ['ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', ' <*>', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0'], 'E5']
['326', 'ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', '0x1', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0', ['ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', ' <*>', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0'], 'E5']
['337', 'ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', '0x0', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0', ['ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', ' <*>', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0'], 'E5']
['370', 'ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', '0x1', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0', ['ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', ' <*>', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0'], 'E5']
['374', 'ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', '0x1', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0', ['ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', ' <*>', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0'], 'E5']
['377', 'ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', '0x1', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0', ['ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', ' <*>', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0'], 'E5']
['385', 'ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', '0x1', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0', ['ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', ' <*>', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0'], 'E5']
['387', 'ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', '0x1', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0', ['ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', ' <*>', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0'], 'E5']
['392', 'ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', '0x1', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0', ['ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', ' <*>', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0'], 'E5']
['393', 'ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', '0x1', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0', ['ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', ' <*>', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0'], 'E5']
['397', 'ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', '0x1', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0', ['ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', ' <*>', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0'], 'E5']
['404', 'ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', '0x1', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0', ['ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', ' <*>', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0'], 'E5']
['430', 'ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', '0x0', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0', ['ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', ' <*>', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0'], 'E5']
['433', 'ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', '0x1', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0', ['ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', ' <*>', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0'], 'E5']
['443', 'ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', '0x0', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0', ['ready', 'true', 'policy', '3', 'wakefulness', '1', 'wksummary', ' <*>', 'uasummary', '0x1', 'bootcompleted', 'true', 'boostinprogress', 'false', 'waitmodeenable', 'false', 'mode', 'false', 'manual', '38', 'auto', '1', 'adj', '0.0userid', '0'], 'E5']
